,timestamp,top_accel_x,top_accel_y,top_accel_z,top_mag_x,top_mag_y,top_mag_z,top_gy_x,top_gy_y,top_gy_z,top_q0,top_qx,top_qy,top_qz,top_yaw,top_pitch,top_roll,top_temperature,bottom_accel_x,bottom_accel_y,bottom_accel_z,bottom_mag_x,bottom_mag_y,bottom_mag_z,bottom_gy_x,bottom_gy_y,bottom_gy_z,bottom_q0,bottom_qx,bottom_qy,bottom_qz,bottom_yaw,bottom_pitch,bottom_roll,bottom_temperature,action
1625,5315371,585.88,-1909.3,926.82,24.02,-9.14,-76.29,-447,-159,146,-0.24,-0.04,0.51,-0.82,158.27,-17.97,-60.44,28.23,106.63,-2000,934.08,21.35,19.13,-41.41,-447,-159,146,-0.23,-0.02,0.51,-0.83,157.99,-15.35,-60.33,28.19,walking
1626,5315434,547.55,-2000,1020.39,22.2,-26.67,-79.06,-317,-174,-125,-0.29,-0.01,0.53,-0.79,151.53,-19.19,-62.83,28.24,-115.3,-1959.59,907.23,13.51,-26.44,-38.45,-317,-174,-125,-0.3,0.03,0.54,-0.78,148.41,-15.83,-64.7,28.2,walking
1627,5315507,352.66,-1958.19,959.53,29.36,-20.19,-76.42,-317,-174,-125,-0.35,0.04,0.54,-0.76,142.56,-18.17,-64.92,28.25,-333.56,-1965.03,787.35,13.02,-26.37,-34.1,-317,-174,-125,-0.33,0.09,0.54,-0.76,141.41,-12.64,-66.45,28.21,walking
1628,5315565,158.08,-1945.31,1020.57,28.57,-28.48,-75.81,-353,-196,116,-0.31,0.08,0.5,-0.81,144.03,-10.67,-59.66,28.24,-297.67,-1931.21,840.09,13.99,0.78,-49.44,-353,-196,116,-0.29,0.1,0.48,-0.82,145.26,-6.2,-58.79,28.22,walking
1629,5315622,611.15,-1962.95,1037.48,11.35,3.56,-72.69,-353,-196,116,-0.3,0.07,0.48,-0.82,145.48,-9.67,-57.41,28.24,33.39,-2000,868.29,9.38,1.47,-55.88,-353,-196,116,-0.28,0.08,0.48,-0.83,146.4,-7.62,-57.75,28.2,walking
1630,5315678,532.65,-2000,1033.14,2.91,-16.48,-77.64,-468,-207,-116,-0.34,0.07,0.51,-0.79,141.95,-13.63,-61.1,28.25,-336.73,-1980.83,780.27,10.72,-26.31,-66.13,-468,-207,-116,-0.33,0.1,0.52,-0.78,140.43,-10.72,-63.72,28.2,walking
1631,5315734,140.01,-2000,916.08,5.63,-46.92,-70.35,-468,-207,-116,-0.34,0.1,0.53,-0.77,139.39,-11.99,-65.03,28.26,-318.36,-2000,713.38,15.16,-29.99,-98.03,-468,-207,-116,-0.34,0.13,0.54,-0.76,138.32,-9.89,-66.66,28.19,walking
1632,5315792,347.29,-2000,1006.77,-11.23,-48.36,-43.85,-442,-174,111,-0.33,0.11,0.51,-0.78,140.6,-9.71,-62.95,28.25,-422.79,-2000,849.85,13.79,-41.05,-125.44,-442,-174,111,-0.31,0.12,0.5,-0.8,141.27,-6.76,-61.79,28.22,walking
1633,5315848,-330.81,-2000,1112.18,-15.05,-55.5,-7.28,-442,-174,111,-0.28,0.14,0.49,-0.81,143.31,-2.62,-60.78,28.27,-907.78,-2000,378.72,17.47,7.2,-164.09,-442,-174,111,-0.28,0.18,0.5,-0.8,141.24,1.01,-64.51,28.22,walking
1634,5315905,315.19,-2000,616.88,-25.76,-15.42,30.25,-442,-174,111,-0.27,0.17,0.52,-0.79,142.47,-0.5,-66.69,28.27,286.38,-2000,774.78,67.54,-5.65,-137.93,-253,-137,36,-0.3,0.14,0.51,-0.79,141.93,-5.45,-64.08,28.22,walking
1635,5315962,785.16,-2000,1044.49,-52.47,45.61,75.54,-253,-137,36,-0.3,0.13,0.51,-0.79,142.81,-5.92,-63.66,28.26,934.75,-1713.38,1040.34,7.97,110.98,-54.41,-253,-137,36,-0.34,0.1,0.5,-0.79,140.24,-10.24,-60.59,28.19,walking
1636,5316017,1484.5,-2000,814.33,-47.1,1.41,106.52,-253,-137,36,-0.32,0.07,0.52,-0.79,143.61,-13.37,-62.53,28.24,307.43,-1430.66,1103.03,15.59,-26.69,49.89,-239,-51,53,-0.31,0.07,0.49,-0.81,144.58,-11.09,-58.96,28.19,walking
1637,5316073,875.24,-1815.31,998.23,0.31,-21.4,131.48,-239,-51,53,-0.3,0.06,0.5,-0.81,146.99,-11.76,-60.33,28.25,377.2,-1369.63,1077.82,-48.52,16.67,164.51,-239,-51,53,-0.27,0.08,0.5,-0.82,148.23,-8.02,-60.03,28.21,walking
1638,5316130,1005.62,-1646.48,942.93,19.81,-1.19,150.4,-239,-51,53,-0.27,0.05,0.51,-0.82,150.09,-10.53,-60.7,28.26,496.15,-1335.02,1040.41,-63.96,-56.26,248.91,-195,-106,26,-0.22,0.06,0.5,-0.83,154.72,-6.68,-60.61,28.22,walking
1639,5316187,880,-1461.36,1111.57,34.23,-21.15,119.03,-195,-106,26,-0.22,0.03,0.49,-0.84,156.14,-9.58,-58.5,28.25,243.47,-1499.63,1077.7,-92.97,-46.52,249.99,-195,-106,26,-0.17,0.06,0.51,-0.84,159.75,-4.39,-61.35,28.22,walking
1640,5316243,560.79,-1577.03,905.27,20.84,21.1,96.41,-195,-106,26,-0.18,0.05,0.51,-0.84,159.52,-5.96,-61.76,28.25,194.64,-2000,661.8,-94.15,-56.64,249.99,-195,-106,26,-0.13,0.07,0.56,-0.82,163.4,-1.13,-68.33,28.21,walking
1641,5316299,111.94,-1811.4,425.29,23.85,34.77,68.21,-354,-174,20,-0.13,0.09,0.58,-0.8,161.98,-0.42,-71.92,28.25,-307.92,-1872.38,600.77,-53.67,-18.41,198.2,-354,-174,20,-0.08,0.13,0.59,-0.79,163.36,6.37,-74.51,28.2,walking
1642,5316355,-1106.38,-2000,415.1,9.29,3.82,17.78,-354,-174,20,-0.05,0.18,0.6,-0.78,162.47,12.69,-76.66,28.25,-364.87,-1566.04,885.99,37.86,40.28,-70.93,-354,-174,20,-0.08,0.17,0.57,-0.8,161.34,10.44,-72.92,28.2,walking
1643,5316412,269.71,-1791.44,1178.89,-14.73,-38.4,0.33,-307,-157,36,-0.1,0.12,0.56,-0.82,162.77,4.18,-69.19,28.27,-612.37,-2000,40.89,39.58,13.35,-56.88,-307,-157,36,-0.1,0.14,0.59,-0.79,160.84,5.73,-74.13,28.21,walking
1644,5316468,-65.37,-2000,689.21,-48.78,-26.8,-28.85,-307,-157,36,-0.11,0.12,0.59,-0.79,161.37,3.53,-74.76,28.27,517.58,-1820.68,1135.19,43.14,60.24,-127.75,-307,-157,36,-0.17,0.07,0.56,-0.8,158.89,-4.28,-69.25,28.19,walking
1645,5316524,1127.14,-1600.71,1244.81,10.62,152.6,-67.38,-431,-131,92,-0.25,0.04,0.53,-0.81,153.23,-11.93,-63.97,28.25,407.53,-2000,877.08,39.12,-67.48,-74.3,-431,-131,92,-0.25,0.02,0.53,-0.81,154.16,-14.06,-63.63,28.19,walking
1646,5316581,276,-1957.34,1013.31,18.57,-34.71,-81.69,-431,-131,92,-0.26,0.01,0.53,-0.81,153.99,-14.58,-62.63,28.26,-66.28,-1921.39,885.38,17.3,19.44,-56.75,-431,-131,92,-0.25,0.04,0.52,-0.81,152.96,-11.35,-62.65,28.21,walking
1647,5316637,628.05,-2000,993.96,15.95,-12.17,-74.74,-431,-131,92,-0.27,0.02,0.53,-0.81,152.23,-14.82,-62.49,28.23,-25.09,-1998.17,862.55,15.43,-23.44,-44.48,-439,-120,90,-0.26,0.04,0.53,-0.81,152.5,-11.96,-63.34,28.21,walking
1648,5316694,475.95,-1964.9,989.26,15.29,-5.37,-82.82,-439,-120,90,-0.27,0.03,0.53,-0.8,151.48,-14.26,-62.87,28.24,-156.37,-1952.7,850.65,13.31,-27.3,-37.15,-439,-120,90,-0.25,0.05,0.53,-0.81,151.94,-10.55,-63.54,28.22,walking
1649,5316750,411.13,-1960.08,951.54,28.02,-19.74,-78.52,-439,-120,90,-0.27,0.04,0.53,-0.81,151.34,-13.04,-63,28.27,-266.48,-1985.11,830.44,10.97,-27.94,-38.02,-466,-167,-3,-0.26,0.07,0.54,-0.8,150.65,-9.66,-65.38,28.19,walking
1650,5316808,231.63,-1930.42,1100.83,20.08,-24.53,-88.65,-466,-167,-3,-0.28,0.06,0.53,-0.8,149.07,-11.95,-64.48,28.25,-200.56,-1942.32,814.88,8.01,4.85,-47.35,-466,-167,-3,-0.27,0.09,0.54,-0.79,147.78,-9.05,-65.82,28.22,walking
1651,5316863,647.58,-2000,1050.11,10.51,9.64,-74.52,-466,-167,-3,-0.31,0.06,0.54,-0.78,145.79,-13.46,-65.21,28.25,-91.92,-2000,848.33,2.14,-6.25,-54.54,-466,-167,-3,-0.3,0.09,0.54,-0.78,145.13,-10.78,-65.91,28.21,walking
1652,5316920,285.16,-2000,962.95,1.53,-19.48,-75.88,-277,-167,-6,-0.3,0.08,0.53,-0.79,145.45,-11.62,-64.57,28.28,-410.64,-1988.46,641.36,7.06,-27.76,-78.34,-277,-167,-6,-0.28,0.1,0.54,-0.79,146.15,-7.76,-65.84,28.2,walking
1653,5316975,261.96,-2000,860.23,-3.59,-51.68,-73.06,-277,-167,-6,-0.28,0.09,0.54,-0.79,147.09,-9.76,-65.9,28.27,-277.59,-2000,755.62,7.19,-19.69,-106.74,-277,-167,-6,-0.27,0.1,0.54,-0.79,146.95,-7.73,-66.16,28.23,walking
1654,5317031,286.07,-2000,1096.07,-21.05,-35.7,-42.43,-361,-120,3,-0.29,0.09,0.54,-0.79,146.58,-9.76,-66.29,28.28,-789.18,-2000,736.21,-2.86,-2.54,-147.6,-361,-120,3,-0.28,0.16,0.54,-0.78,143.27,-3.48,-68.78,28.2,walking
1655,5317109,-367.8,-2000,525.88,-39.41,-15.34,43.82,-361,-120,3,-0.25,0.19,0.56,-0.77,143.79,0.94,-72.43,28.24,-429.63,-2000,649.9,36.71,-14.47,-159.13,-361,-120,3,-0.27,0.18,0.56,-0.77,142.57,-0.82,-71.84,28.18,walking
1656,5317165,513.06,-2000,1075.07,-51.6,20.83,44.1,-449,-113,-84,-0.3,0.17,0.57,-0.75,140.37,-5.37,-72.53,28.26,336.43,-2000,1218.99,24.57,121.73,-90.57,-449,-113,-84,-0.36,0.16,0.54,-0.74,134.86,-8.86,-68.88,28.21,walking
1657,5317222,1230.16,-2000,897.16,-50.1,57.95,105.14,-449,-113,-84,-0.38,0.15,0.56,-0.72,133.37,-12.17,-70.31,28.26,745.85,-1468.38,1056.34,15,13.08,-17.56,-449,-113,-84,-0.41,0.12,0.54,-0.73,131.5,-15.93,-65.75,28.19,walking
1658,5317278,993.53,-1884.83,1043.95,-23.15,-19.53,114.59,-470,-113,-84,-0.4,0.11,0.54,-0.73,132.82,-15.97,-65.91,28.23,226.81,-1449.16,1100.22,-42.29,27.82,115.36,-470,-113,-84,-0.39,0.14,0.52,-0.75,132.13,-11.04,-64.09,28.2,walking
1659,5317334,1005.55,-1685.67,1010.68,6.02,24.44,157.24,-470,-113,-84,-0.39,0.13,0.52,-0.75,132.23,-12.24,-63.63,28.25,532.59,-1252.75,1123.54,-72.48,5.42,200.48,-470,-113,-84,-0.38,0.14,0.5,-0.76,132.81,-9.64,-62.71,28.21,walking
1660,5317391,1011.9,-1560.85,1015.44,28.53,7.54,135.47,-253,-120,3,-0.37,0.11,0.49,-0.78,135.55,-10.39,-59.35,28.27,315.12,-1444.82,996.52,-99.49,-28.27,249.99,-253,-120,3,-0.29,0.16,0.49,-0.81,141.98,-1.68,-61.71,28.19,walking
1661,5317462,691.53,-1513,881.59,16.69,14.31,101.74,-253,-120,3,-0.3,0.13,0.49,-0.81,142.5,-4.99,-61.27,28.26,538.39,-1939.7,890.87,-91.15,-43,249.99,-253,-120,3,-0.25,0.14,0.52,-0.8,146.48,-2.35,-65.33,28.19,walking
1662,5317518,498.17,-1835.94,789.98,34.29,15.72,70.58,-412,-229,9,-0.26,0.13,0.52,-0.8,146.96,-3.71,-64.73,28.25,70.25,-2000,716.61,-57.01,-65.3,249.99,-412,-229,9,-0.2,0.15,0.54,-0.81,151.31,2.01,-67.94,28.2,walking
1663,5317574,-898.32,-2000,916.26,57.3,5.95,3.29,-412,-229,9,-0.18,0.19,0.51,-0.82,150.79,7.39,-66.35,28.27,-894.1,-1714.6,511.47,26.79,-15.24,-10.48,-412,-229,9,-0.16,0.23,0.52,-0.81,149.8,11.26,-68.57,28.21,walking
1664,5317628,-238.77,-1909.97,1097.66,-13.18,-76.68,12.25,-361,-229,36,-0.16,0.19,0.51,-0.82,152.47,9.12,-66.13,28.24,-494.32,-2000,457.7,59.81,78.16,-111.37,-361,-229,36,-0.19,0.21,0.52,-0.81,148.66,8.19,-68.25,28.19,walking
1665,5317685,-304.44,-2000,-144.1,-57.79,54.67,-18.71,-361,-229,36,-0.18,0.24,0.58,-0.76,146.06,8.57,-77.25,28.26,241.46,-1955.69,1087.77,47.4,101.02,-126.52,-361,-229,36,-0.24,0.19,0.54,-0.78,144.16,2.33,-69.98,28.2,walking
1666,5317742,1300.29,-1667.66,1060.67,11.8,97.79,-65.09,-361,-229,36,-0.31,0.12,0.53,-0.78,141.74,-7.79,-65.28,28.27,812.26,-1885.86,995.61,53.15,-35.84,-81.91,-468,-220,119,-0.33,0.07,0.51,-0.8,142.92,-12.88,-60.49,28.21,walking
1667,5317798,516.11,-2000,1013.24,16.12,-62.01,-73.55,-468,-220,119,-0.32,0.04,0.5,-0.8,144.95,-14.51,-58.98,28.28,-314.03,-1857.12,925.05,16.54,0.63,-67,-468,-220,119,-0.3,0.08,0.48,-0.82,145.45,-9.04,-58.1,28.19,walking
1668,5317855,701.97,-2000,1117.8,18.02,-16.18,-76.76,-468,-220,119,-0.31,0.05,0.48,-0.82,145.47,-12.9,-57.27,28.25,106.32,-2000,894.04,17.65,-0.37,-44.62,-470,-174,97,-0.3,0.07,0.49,-0.81,145.51,-11,-58.85,28.2,walking
1669,5317912,498.9,-1978.09,1059.45,18.49,-17.24,-87.94,-470,-174,97,-0.32,0.05,0.49,-0.81,145.01,-13.59,-58.67,28.23,-130.62,-1909.91,842.47,13.49,-24.48,-39.42,-470,-174,97,-0.3,0.07,0.5,-0.81,145.86,-9.95,-59.85,28.21,walking
1670,5317968,455.2,-1986.63,921.75,23.09,-23.83,-77.18,-470,-174,97,-0.31,0.06,0.5,-0.81,145.83,-12.57,-60.26,28.26,-221.31,-1969.3,818.66,13.62,-31.2,-35.37,-470,-174,97,-0.28,0.08,0.51,-0.81,146.85,-8.73,-61.27,28.19,walking
1671,5318025,299.26,-1939.21,1045.65,31.17,-21.78,-78.69,-305,-200,92,-0.28,0.06,0.48,-0.83,148.43,-9.8,-57.62,28.25,-274.17,-1948.61,857.06,9.68,-8.68,-40.82,-305,-200,92,-0.25,0.08,0.48,-0.84,149.73,-5.88,-58.03,28.21,walking
1672,5318081,483.52,-1955.51,1035.95,12.89,-1.85,-87.14,-305,-200,92,-0.27,0.06,0.48,-0.83,149.68,-9.31,-57.33,28.25,-61.52,-2000,833.37,5.49,7.03,-51.91,-305,-200,92,-0.25,0.07,0.48,-0.83,150.4,-6.84,-58.41,28.2,walking
1673,5318138,447.14,-2000,1018.8,2.04,-19.45,-75.81,-305,-200,92,-0.26,0.05,0.49,-0.83,151.06,-9.64,-58.2,28.26,-437.56,-1966.31,701.23,7.39,-28.69,-69.84,-361,-167,26,-0.25,0.09,0.51,-0.82,150.24,-6.6,-62.31,28.19,walking
1674,5318193,122.56,-2000,835.51,3.78,-47.12,-72.21,-361,-167,26,-0.26,0.08,0.53,-0.81,150.16,-8.39,-64.21,28.24,-354.68,-2000,731.93,11.28,-21.95,-101.06,-361,-167,26,-0.25,0.1,0.53,-0.8,149.53,-6.46,-65.58,28.2,walking
1675,5318249,299.26,-2000,1051.33,-17.29,-37.08,-41.85,-361,-167,26,-0.26,0.08,0.54,-0.8,149.83,-8.35,-65.29,28.22,-420.35,-2000,854.74,10.72,-33.95,-134.31,-470,-116,-10,-0.27,0.1,0.55,-0.79,147.69,-8.45,-67.31,28.21,walking
1676,5318306,-293.33,-2000,1043.4,-18.7,-47,-3.82,-470,-116,-10,-0.26,0.12,0.55,-0.79,147.71,-5.91,-68.07,28.23,-672.49,-2000,101.5,11.99,16.87,-166.61,-470,-116,-10,-0.27,0.15,0.58,-0.75,144.84,-4.89,-74.25,28.19,walking
1677,5318363,381.1,-2000,636.84,-28.5,-4.55,26.37,-470,-116,-10,-0.27,0.14,0.59,-0.74,144.85,-6.18,-75.11,28.24,251.65,-2000,942.08,59.1,3.95,-133.07,-449,-78,-17,-0.31,0.11,0.57,-0.75,142.91,-10.77,-71.24,28.19,walking
1678,5318420,868.23,-2000,1044.13,-53.26,52.89,72.85,-449,-78,-17,-0.33,0.11,0.57,-0.74,141.32,-11.89,-71.03,28.26,911.25,-1642.46,1080.75,9.87,93.77,-54.9,-449,-78,-17,-0.38,0.09,0.55,-0.74,136.97,-16.71,-66.77,28.2,walking
1679,5318475,1433.96,-2000,851.93,-43.88,9.93,104.57,-449,-78,-17,-0.38,0.08,0.57,-0.73,137.87,-18.77,-68.61,28.24,355.83,-1399.54,1041.99,-4.04,-13.31,66,-449,-78,-17,-0.37,0.09,0.54,-0.75,137.74,-15.33,-64.77,28.18,walking
1680,5318533,922.97,-1766.78,1047.18,1.41,-12.14,127.31,-358,-10,6,-0.37,0.08,0.54,-0.75,138.71,-16.1,-64.96,28.27,340.52,-1343.69,1127.93,-52.12,18.33,155.69,-358,-10,6,-0.35,0.1,0.52,-0.77,138.42,-12.3,-63.91,28.18,walking
1681,5318588,1049.56,-1583.25,975.95,20.77,17.94,146.42,-358,-10,6,-0.36,0.08,0.53,-0.76,138.54,-15.18,-63.77,28.28,528.5,-1333.74,1093.26,-75.61,-33.13,249.99,-358,-10,6,-0.33,0.1,0.53,-0.77,140.72,-11.61,-64.61,28.19,walking
1682,5318646,910.1,-1486.88,943.54,20.52,-6.29,119.63,-459,-106,94,-0.33,0.08,0.51,-0.79,142.46,-12.46,-61.48,28.26,354.06,-1568.73,996.52,-84.01,-70.85,249.99,-459,-106,94,-0.27,0.1,0.52,-0.81,147.14,-6.87,-63.27,28.22,walking
1683,5318701,581.3,-1709.23,921.81,22.67,-0.08,95.45,-459,-106,94,-0.27,0.09,0.51,-0.81,148.14,-7.5,-62.73,28.24,147.16,-2000,742.92,-70.63,-87.02,249.99,-459,-106,94,-0.2,0.12,0.54,-0.81,153.3,-1.88,-67.61,28.19,walking
1684,5318758,-3.72,-1752.75,585.57,51.56,21.42,60.26,-463,-338,101,-0.18,0.13,0.52,-0.82,155.01,1.39,-65.32,28.25,-695.56,-1914.18,711.85,-33.16,-67.7,189.74,-463,-338,101,-0.11,0.17,0.52,-0.83,159.15,9.71,-66.23,28.2,walking
1685,5318814,-1118.47,-2000,281.86,17.65,-7.57,25.51,-463,-338,101,-0.07,0.22,0.54,-0.81,158.88,15.87,-69.8,28.27,-462.4,-1665.89,785.4,45.17,53.93,-81.34,-463,-338,101,-0.1,0.21,0.52,-0.82,157.16,13.85,-67.44,28.18,walking
1686,5318870,362.37,-1829.35,1131.9,-14.51,-21.68,-3.76,-463,-338,101,-0.13,0.15,0.52,-0.83,158.3,7.07,-65.16,28.29,-500.37,-2000,20.14,22.22,57.93,-48.9,-380,-337,1,-0.14,0.19,0.56,-0.79,154.38,8.1,-72.21,28.23,walking
1687,5318927,-65.61,-2000,453,-51.73,8.03,-22.64,-380,-337,1,-0.15,0.18,0.58,-0.78,154.24,6.12,-74.58,28.27,416.87,-1874.69,1005.49,44.85,53.55,-123.88,-380,-337,1,-0.2,0.12,0.55,-0.8,152.85,-1.46,-69.23,28.2,walking
1688,5318982,1358.22,-1758.91,1199.04,-0.63,155.49,-44.33,-380,-337,1,-0.27,0.08,0.53,-0.8,148.82,-9.33,-65.02,28.25,301.82,-2000,878.72,40.36,-83.18,-77.05,-456,-338,94,-0.25,0.05,0.52,-0.81,152.16,-10.99,-62.27,28.21,walking
1689,5319038,197.39,-1978.03,1039.86,20.16,-39.56,-79.32,-456,-338,94,-0.25,0.03,0.51,-0.83,153.54,-11.23,-60.32,28.27,-104.06,-1877.75,902.83,19.16,31.24,-55.69,-456,-338,94,-0.23,0.06,0.5,-0.83,153.29,-7.94,-59.69,28.21,walking
1690,5319096,633.18,-2000,1056.52,15.19,-15.78,-70.56,-456,-338,94,-0.25,0.02,0.5,-0.83,153.61,-11.97,-59.04,28.25,-4.52,-2000,919.07,14.8,-8.83,-42.92,-293,-338,121,-0.21,0.03,0.49,-0.85,157.14,-9.01,-57.88,28.22,walking
1691,5319152,544.8,-1960.33,1036.68,15.88,6.12,-82.53,-293,-338,121,-0.21,0,0.48,-0.85,158.49,-11.67,-56.55,28.24,-88.44,-1952.51,850.89,12.57,-22,-32.79,-293,-338,121,-0.18,0.01,0.48,-0.86,161.28,-8.6,-57.39,28.2,walking
1692,5319208,406.62,-1987.18,971.44,28.26,-13.47,-80.17,-293,-338,121,-0.18,-0.01,0.48,-0.86,162.53,-11.01,-56.95,28.25,-227.91,-1955.02,845.46,9.32,-17.26,-30.2,-353,-313,106,-0.16,0.02,0.5,-0.85,163.29,-7.2,-59.17,28.2,walking
1693,5319264,267.21,-1916.14,1070.62,28.47,-12.84,-86.98,-353,-313,106,-0.17,0,0.49,-0.85,162.77,-9.35,-58.34,28.26,-290.41,-1963.32,860.9,8.77,4.29,-42.05,-353,-313,106,-0.16,0.03,0.5,-0.85,162.8,-5.67,-59.81,28.2,walking
1694,5319321,530.33,-1960.82,1021.61,8.69,1.74,-71.7,-353,-313,106,-0.18,0.01,0.5,-0.85,162.29,-9.48,-59.76,28.25,-207.64,-2000,856.51,7.82,-12.41,-57.33,-353,-313,106,-0.16,0.03,0.51,-0.85,162.78,-6.79,-60.83,28.2,walking
1695,5319378,303.34,-2000,933.17,4.26,-39.14,-68.52,-398,-335,-13,-0.19,0.01,0.53,-0.83,160.81,-10.17,-63.51,28.25,-397.95,-1995.61,667.72,13.47,-43.98,-78.11,-398,-335,-13,-0.18,0.04,0.54,-0.82,160.2,-7.54,-66,28.19,walking
1696,5319434,266.6,-2000,962.65,-2.79,-56.6,-64.54,-398,-335,-13,-0.19,0.02,0.55,-0.81,160.09,-9.92,-66.31,28.22,-314.51,-2000,820.37,11.98,-5.51,-104.97,-398,-335,-13,-0.19,0.05,0.55,-0.81,158.49,-7.86,-66.66,28.19,walking
1697,5319491,298.34,-2000,1115.42,-15.44,-18.14,-34.93,-470,-338,-44,-0.21,0.04,0.55,-0.81,156.98,-9.43,-66.48,28.25,-539.98,-2000,745.67,11.7,-18.59,-130.36,-470,-338,-44,-0.21,0.07,0.55,-0.8,155.17,-7.03,-67.61,28.2,walking
1698,5319547,-444.03,-2000,758.73,-27.49,-53.75,40.79,-470,-338,-44,-0.18,0.11,0.56,-0.8,156.32,-1.64,-69.71,28.23,-426.03,-2000,-74.46,25.77,10.16,-161.29,-470,-338,-44,-0.19,0.12,0.6,-0.77,153.81,-2.48,-75.68,28.17,walking
1699,5319603,462.83,-2000,891.6,-27.63,-22.89,40.84,-388,-208,-111,-0.22,0.11,0.6,-0.76,152.64,-5.59,-75.68,28.24,102.54,-2000,975.1,46.56,33,-113.7,-388,-208,-111,-0.26,0.1,0.58,-0.76,149.09,-8.57,-72.38,28.19,walking
1700,5319660,998.78,-2000,911.99,-53.23,58.37,82.48,-388,-208,-111,-0.29,0.1,0.59,-0.75,146.49,-11.13,-73.07,28.28,1089.97,-1487.92,1052.37,15.91,69.79,-49.91,-388,-208,-111,-0.35,0.06,0.57,-0.74,142.13,-18.16,-68.07,28.2,walking
1701,5319717,1205.99,-1991.7,863.34,-41.69,-36.55,105.34,-388,-208,-111,-0.34,0.05,0.58,-0.74,143.89,-18.96,-69.72,28.25,320.68,-1433.04,1086.85,-15.56,-5.04,84.02,-341,-120,-98,-0.34,0.07,0.55,-0.76,142.09,-15.14,-66.58,28.19,walking
1702,5319774,997.13,-1818.6,964.17,-3.45,-13.17,138.77,-341,-120,-98,-0.34,0.07,0.56,-0.75,141.98,-15.89,-67.26,28.28,480.29,-1303.16,1148.93,-50.96,-6.83,164.97,-341,-120,-98,-0.34,0.09,0.54,-0.77,141.14,-12.99,-65.39,28.17,walking
1703,5319831,1000,-1647.95,948.06,19.78,-13.76,139.88,-341,-120,-98,-0.35,0.08,0.54,-0.76,140.9,-15.06,-65.27,28.25,454.41,-1337.77,1024.6,-62.12,-67.55,249.99,-211,-282,-119,-0.28,0.09,0.53,-0.8,146.64,-9.11,-64.24,28.2,walking
1704,5319889,795.17,-1428.65,1071.53,26.87,-34.16,104.45,-211,-282,-119,-0.28,0.06,0.51,-0.81,148.32,-11.14,-60.93,28.26,181.64,-1490.78,995.73,-89.21,-54.41,249.99,-211,-282,-119,-0.23,0.09,0.51,-0.82,151.87,-4.66,-63.03,28.19,walking
1705,5319946,518.13,-1770.69,972.11,26.71,20.91,77.51,-211,-282,-119,-0.24,0.09,0.51,-0.82,150.63,-5.48,-62.21,28.24,174.74,-2000,688.29,-95.6,-55.33,249.99,-456,-325,-121,-0.2,0.13,0.55,-0.8,153.12,-0.75,-69.2,28.19,walking
1706,5320002,-146.24,-1879.09,319.27,46.12,45.39,45.28,-456,-325,-121,-0.2,0.16,0.57,-0.78,150.4,1.26,-72.48,28.26,-864.01,-1675.23,595.58,-32.49,-43.72,159.88,-456,-325,-121,-0.14,0.22,0.56,-0.78,151.44,10.69,-74.1,28.18,walking
1707,5320058,-953.37,-2000,402.16,7.45,-5.27,23.69,-456,-325,-121,-0.13,0.26,0.57,-0.77,149.45,14.1,-77,28.23,-312.99,-1622.01,875.24,51.5,80.05,-104.4,-334,-338,-57,-0.17,0.24,0.54,-0.79,147.99,10.87,-71.74,28.19,walking
1708,5320115,824.34,-1866.64,1231.08,-4.43,11.75,-35.56,-334,-338,-57,-0.22,0.16,0.53,-0.8,148.15,1.25,-67.91,28.25,-270.75,-2000,3.72,17.27,84.87,-52.91,-334,-338,-57,-0.22,0.19,0.56,-0.77,145.94,2.7,-72.83,28.2,walking
1709,5320171,419.25,-2000,276.06,-1.59,29.55,-57.82,-334,-338,-57,-0.24,0.16,0.58,-0.76,146.02,-2.14,-74.55,28.22,348.08,-1925.05,970.7,42.96,24.25,-116.26,-334,-338,-57,-0.27,0.12,0.55,-0.78,146.22,-6.33,-69.02,28.21,walking
1710,5320227,855.83,-1682.8,1097.96,12.62,66.54,-55.37,-436,-277,-71,-0.32,0.08,0.54,-0.78,142.93,-12.49,-64.97,28.26,71.72,-2000,792.05,30.12,-52.31,-74.59,-436,-277,-71,-0.31,0.08,0.54,-0.78,143.83,-11.96,-65,28.18,walking
1711,5320285,238.4,-1941.47,847.6,18.24,-38.56,-78.48,-436,-277,-71,-0.32,0.08,0.54,-0.78,144.09,-12.81,-64.82,28.24,-24.23,-1913.64,896.36,20.77,42.12,-54.86,-436,-277,-71,-0.32,0.1,0.52,-0.79,142.48,-9.89,-63.85,28.19,walking
1712,5320340,632.63,-2000,1004.94,12.88,-3.72,-64.62,-463,-270,-84,-0.34,0.08,0.53,-0.78,141.21,-13.74,-63.46,28.24,44.74,-2000,862.61,14.17,-6.74,-45.81,-463,-270,-84,-0.33,0.1,0.52,-0.78,141.06,-11.62,-63.85,28.2,walking
1713,5320397,627.62,-1963.2,999.82,12.69,-2.88,-79.52,-463,-270,-84,-0.35,0.07,0.53,-0.77,139.97,-15.03,-63.08,28.24,-33.75,-1973.21,834.78,8.7,-32.17,-34.15,-463,-270,-84,-0.34,0.09,0.53,-0.78,140.88,-11.88,-63.89,28.22,walking
